"game_id","game_date","OT","H_A","Team_Abbrev","Team_Score","Team_pace","Team_efg_pct","Team_tov_pct","Team_orb_pct","Team_ft_rate","Team_off_rtg","Inactives","Opponent_Abbrev","Opponent_Score","Opponent_pace","Opponent_efg_pct","Opponent_tov_pct","Opponent_orb_pct","Opponent_ft_rate","Opponent_off_rtg","player","player_id","starter","mp","fg","fga","fg_pct","fg3","fg3a","fg3_pct","ft","fta","ft_pct","orb","drb","trb","ast","stl","blk","tov","pf","pts","plus_minus","did_not_play","is_inactive","ts_pct","efg_pct","fg3a_per_fga_pct","fta_per_fga_pct","orb_pct","drb_pct","trb_pct","ast_pct","stl_pct","blk_pct","tov_pct","usg_pct","off_rtg","def_rtg","bpm","season","minutes","double_double","triple_double","DKP","FDP","SDP","DKP_per_minute","FDP_per_minute","SDP_per_minute","pf_per_minute","ts","last_60_minutes_per_game_starting","last_60_minutes_per_game_bench","PG%","SG%","SF%","PF%","C%","active_position_minutes"
"202211020CLE",2022-11-02,1,"H","CLE",114,98.9,0.475,9,17,0.19,104.4,"Isaiah Mobley, Raul Neto, Ricky Rubio","BOS",113,98.9,0.468,11.8,16,0.28,103.5,"Mamadi Diakite","diakima01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,0.215512713716335,0.15,0,0,0,100,0,NA
"202210300CLE",2022-10-30,0,"H","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Darius Garland, Isaiah Mobley, Ricky Rubio, Dylan Windler","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Mamadi Diakite","diakima01",0,"0:18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-6.3,2023,0.3,0,0,0,0,0,"0","0","0",0,0,0,0,0,0,0,100,0,49.6481666666667
"202210260CLE",2022-10-26,0,"H","CLE",103,94.9,0.471,10.7,26.7,0.241,108.5,"Darius Garland, Isaiah Mobley, Ricky Rubio, Dylan Windler","ORL",92,94.9,0.469,15.1,24.4,0.198,96.9,"Mamadi Diakite","diakima01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,0,0,100,0,NA
"202211020CLE",2022-11-02,1,"H","CLE",114,98.9,0.475,9,17,0.19,104.4,"Isaiah Mobley, Raul Neto, Ricky Rubio","BOS",113,98.9,0.468,11.8,16,0.28,103.5,"Dylan Windler","windldy01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"202211020CLE",2022-11-02,1,"H","CLE",114,98.9,0.475,9,17,0.19,104.4,"Isaiah Mobley, Raul Neto, Ricky Rubio","BOS",113,98.9,0.468,11.8,16,0.28,103.5,"Lamar Stevens","stevela01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,1.05760868768201,0.736111111111111,0,18,82,0,0,NA
"202210300CLE",2022-10-30,0,"H","CLE",121,98.8,0.59,12.6,23.3,0.18,122.4,"Darius Garland, Isaiah Mobley, Ricky Rubio, Dylan Windler","NYK",108,98.8,0.543,12.4,26.7,0.087,109.3,"Lamar Stevens","stevela01",0,"0:18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-5.8,2023,0.3,0,0,0,0,0,"0","0","0",0,0,1.17869229691865,0.823333333333333,0,18,82,0,0,50.5989726666667
"202210280BOS",2022-10-28,1,"A","CLE",132,96.8,0.602,12.7,23.7,0.295,123.4,"Mamadi Diakite, Darius Garland, Isaiah Mobley, Ricky Rubio, Dylan Windler","BOS",123,96.8,0.591,16.5,13.2,0.317,115,"Lamar Stevens","stevela01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,1.47005955063406,1.02916666666667,0,18,82,0,0,49.9925
"202210260CLE",2022-10-26,0,"H","CLE",103,94.9,0.471,10.7,26.7,0.241,108.5,"Darius Garland, Isaiah Mobley, Ricky Rubio, Dylan Windler","ORL",92,94.9,0.469,15.1,24.4,0.198,96.9,"Lamar Stevens","stevela01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,1.96160935055638,1.37222222222222,0,18,82,0,0,NA
"202210230CLE",2022-10-23,1,"H","CLE",117,92.7,0.495,10.8,34,0.229,114.3,"Mamadi Diakite, Darius Garland, Ricky Rubio, Dylan Windler","WAS",107,92.7,0.563,16.1,11.1,0.103,104.5,"Lamar Stevens","stevela01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,2.94507427677873,2.05833333333333,0,18,82,0,0,49.1340833333333
"202210220CHI",2022-10-22,0,"A","CLE",128,96.5,0.659,15.5,24.2,0.188,132.7,"Mamadi Diakite, Darius Garland, Ricky Rubio, Dylan Windler","CHI",96,96.5,0.446,9.5,20,0.25,99.5,"Lamar Stevens","stevela01",0,"4:07",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.833,0.833,0.667,0,0,46.6,28.1,47.2,0,0,25,42.4,116,94,18,2023,4.11666666666667,0,0,1.25,1.2,1.25,"0.303643724696356","0.291497975708502","0.303643724696356",0,1,NA,0,0,18,82,0,0,44.3003333333333
"202210190TOR",2022-10-19,0,"A","CLE",105,96.6,0.558,16.3,17.1,0.247,108.7,"Mamadi Diakite, Ricky Rubio, Dylan Windler","TOR",108,96.6,0.494,11.5,27.3,0.267,111.8,"Lamar Stevens","stevela01",0,"0:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,0,18,82,0,0,NA
"202211020DAL",2022-11-02,0,"A","UTA",100,91.9,0.524,15.1,28.6,0.143,108.8,"Leandro Bolmaro, Simone Fontecchio, Johnny Juzang, Micah Potter","DAL",103,91.9,0.565,10.8,20,0.095,112,"Lauri Markkanen","markkla01",1,"33:32",6,10,0.6,0,4,0,2,3,0.667,0,7,7,0,0,0,2,3,14,3,0,0,0.618,0.6,0.4,0.3,0,28.6,13,0,0,0,15,18,101,113,-5.9,2023,33.5333333333333,0,0,21.75,20.4,20.75,"0.648608349900596","0.608349900596421","0.618787276341948",0.0894632206759443,11.32,33.9729166666667,23.6456467561698,0,0,49,39,12,51.8302326111111
"202210310UTA",2022-10-31,0,"H","UTA",121,103.2,0.579,13.2,24.4,0.202,117.2,"Leandro Bolmaro, Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","MEM",105,103.2,0.446,12.7,32.7,0.25,101.7,"Lauri Markkanen","markkla01",1,"31:34",11,15,0.733,4,6,0.667,5,6,0.833,4,7,11,2,1,4,2,2,31,15,0,0,0.879,0.867,0.4,0.4,13.5,19.4,16.7,12,1.5,9.2,10.2,26.3,159,96,19.3,2023,31.5666666666667,1,0,60.25,60.2,64.25,"1.90865892291447","1.90707497360084","2.03537486800422",0.0633579725448786,17.64,34.3166666666667,23.9324703346199,0,0,49,39,12,42.7523743650794
"202210290UTA",2022-10-29,0,"H","UTA",124,102.4,0.626,16.6,25,0.172,121.1,"Mike Conley, Simone Fontecchio, Rudy Gay, Walker Kessler","MEM",123,102.4,0.636,17.5,29.4,0.125,120.1,"Lauri Markkanen","markkla01",1,"37:56",9,21,0.429,2,9,0.222,3,3,1,2,7,9,5,1,1,2,1,23,9,0,0,0.515,0.476,0.429,0.143,6.3,26.1,15.4,18.8,1.2,2.1,8.2,26.8,113,119,-3.6,2023,37.9333333333333,0,0,45.75,45.3,46.75,"1.20606326889279","1.19420035149385","1.23242530755712",0.0263620386643234,22.32,33.7138888888889,23.5578920802779,0,0,49,39,12,NA
"202210280DEN",2022-10-28,0,"A","UTA",101,95.6,0.473,8.3,16.3,0.165,105.7,"Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","DEN",117,95.6,0.559,10.7,36.2,0.259,122.4,"Lauri Markkanen","markkla01",1,"25:56",7,14,0.5,3,6,0.5,0,0,0,2,8,10,1,0,0,3,3,17,-10,0,0,0.607,0.607,0.429,0,7.6,31.5,19.3,7.4,0,0,17.6,29,96,119,-3,2023,25.9333333333333,1,0,32.5,27.5,31,"1.25321336760925","1.06041131105398","1.19537275064267",0.115681233933162,14,35.27,24.6919985776611,0,0,49,39,12,NA
"202210260UTA",2022-10-26,0,"H","UTA",109,105.4,0.494,12.7,23.9,0.222,103.4,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",101,105.4,0.441,15.4,25,0.191,95.8,"Lauri Markkanen","markkla01",1,"34:00",10,15,0.667,1,4,0.25,3,4,0.75,1,8,9,3,0,1,4,1,24,10,0,0,0.716,0.7,0.267,0.267,3.1,20.2,12.5,17.7,0,2.6,19.3,24.8,113,98,3.6,2023,34,0,0,40.25,38.3,39.25,"1.18382352941176","1.12647058823529","1.15441176470588",0.0294117647058824,16.76,35.5875,24.8948437768622,0,0,49,39,12,48.9153416666667
"202210240HOU",2022-10-24,0,"A","UTA",108,98.9,0.532,16.7,37.5,0.097,109.2,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",114,98.9,0.483,12.6,35.4,0.3,115.2,"Lauri Markkanen","markkla01",1,"30:54",7,19,0.368,0,6,0,0,3,0,3,3,6,1,0,0,1,0,14,1,0,0,0.344,0.368,0.316,0.158,9.7,9.7,9.7,4.7,0,0,4.7,27.6,84,123,-13,2023,30.9,0,0,22.5,21.7,22,"0.728155339805825","0.702265372168285","0.711974110032362",0,20.32,37.15,25.9073402160197,0,0,49,39,12,48.6469522222222
"202210230NOP",2022-10-23,1,"A","UTA",122,97.4,0.505,12.7,32.6,0.235,113.5,"Udoka Azubuike, Johnny Juzang, Micah Potter","NOP",121,97.4,0.51,13.2,32.6,0.167,112.6,"Lauri Markkanen","markkla01",1,"39:16",9,17,0.529,2,6,0.333,11,11,1,3,9,12,2,2,1,2,3,31,6,0,0,0.71,0.588,0.353,0.647,8.8,28.3,18.2,8.7,2.5,1.8,8.4,25.5,144,108,9.1,2023,39.2666666666667,1,0,56.5,55.4,58.5,"1.43887945670628","1.41086587436333","1.48981324278438",0.0764006791171477,21.84,36.0916666666667,25.2247222222222,0,0,49,39,12,48.4862141666667
"202210210MIN",2022-10-21,1,"A","UTA",132,101.3,0.532,9.8,32.8,0.126,118.1,"Udoka Azubuike, Micah Potter","MIN",126,101.3,0.509,14.6,37.5,0.159,112.7,"Lauri Markkanen","markkla01",1,"39:08",10,23,0.435,2,10,0.2,2,2,1,5,8,13,5,0,1,1,1,24,7,0,0,0.503,0.478,0.435,0.087,11.7,19.3,15.4,19.1,0,1.8,4,25.3,120,114,-0.2,2023,39.1333333333333,1,0,51.75,49.1,52.25,"1.32240204429301","1.25468483816014","1.33517887563884",0.0255536626916525,23.88,33.05,NA,0,0,49,39,12,NA
"202210190UTA",2022-10-19,0,"H","UTA",123,100.6,0.602,16.4,30.6,0.277,122.2,"Udoka Azubuike, Johnny Juzang","DEN",102,100.6,0.512,18.8,23.8,0.205,101.4,"Lauri Markkanen","markkla01",1,"33:03",6,12,0.5,3,7,0.429,2,2,1,0,4,4,4,2,0,1,3,17,4,0,0,0.66,0.625,0.583,0.167,0,13.8,7.4,17.5,2.9,0,7.2,17.4,138,100,5.4,2023,33.05,0,0,33,32.8,34.5,"0.998487140695915","0.992435703479576","1.04387291981846",0.0907715582450832,12.88,NA,NA,0,0,49,39,12,NA
"202211020DAL",2022-11-02,0,"A","UTA",100,91.9,0.524,15.1,28.6,0.143,108.8,"Leandro Bolmaro, Simone Fontecchio, Johnny Juzang, Micah Potter","DAL",103,91.9,0.565,10.8,20,0.095,112,"Jordan Clarkson","clarkjo01",1,"33:20",9,20,0.45,4,9,0.444,0,0,0,2,3,5,8,1,0,4,3,22,-3,0,0,0.55,0.55,0.45,0,6.9,12.3,9.4,44.2,1.6,0,16.7,32.6,107,113,5.8,2023,33.3333333333333,0,0,42.25,39,41.25,"1.2675","1.17","1.2375",0.09,20,30.8416666666667,21.4662509706468,4,64,31,1,0,48.7012358154762
"202210310UTA",2022-10-31,0,"H","UTA",121,103.2,0.579,13.2,24.4,0.202,117.2,"Leandro Bolmaro, Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","MEM",105,103.2,0.446,12.7,32.7,0.25,101.7,"Jordan Clarkson","clarkjo01",1,"33:20",3,14,0.214,2,8,0.25,3,5,0.6,1,6,7,7,0,0,1,4,11,14,0,0,0.34,0.286,0.571,0.357,3.2,15.7,10.1,26.8,0,0,5.8,21.8,97,105,-8.2,2023,33.3333333333333,0,0,30.75,28.9,30.25,"0.9225","0.867","0.9075",0.12,16.2,30.4857142857143,21.2607611298462,4,64,31,1,0,46.220154047619
"202210290UTA",2022-10-29,0,"H","UTA",124,102.4,0.626,16.6,25,0.172,121.1,"Mike Conley, Simone Fontecchio, Rudy Gay, Walker Kessler","MEM",123,102.4,0.636,17.5,29.4,0.125,120.1,"Jordan Clarkson","clarkjo01",1,"32:45",9,17,0.529,3,7,0.429,0,1,0,3,0,3,6,0,0,3,0,21,7,0,0,0.602,0.618,0.412,0.059,11,0,5.9,27.6,0,0,14.7,26.1,120,128,-2.4,2023,32.75,0,0,33.75,30.6,32.25,"1.03053435114504","0.934351145038168","0.984732824427481",0,17.44,30.1083333333333,21.0384767453351,4,64,31,1,0,NA
"202210280DEN",2022-10-28,0,"A","UTA",101,95.6,0.473,8.3,16.3,0.165,105.7,"Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","DEN",117,95.6,0.559,10.7,36.2,0.259,122.4,"Jordan Clarkson","clarkjo01",1,"22:23",1,10,0.1,0,7,0,4,5,0.8,0,5,5,3,1,2,1,3,6,-3,0,0,0.246,0.1,0.7,0.5,0,22.8,11.2,17.9,2.2,8.9,7.6,26.1,61,114,-10.4,2023,22.3833333333333,0,0,22.25,24.5,24.75,"0.994043186895011","1.0945644080417","1.10573343261355",0.134028294862249,12.2,31.6533333333333,22.160024429966,4,64,31,1,0,NA
"202210260UTA",2022-10-26,0,"H","UTA",109,105.4,0.494,12.7,23.9,0.222,103.4,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",101,105.4,0.441,15.4,25,0.191,95.8,"Jordan Clarkson","clarkjo01",1,"28:55",6,14,0.429,5,10,0.5,3,4,0.75,3,3,6,5,2,1,0,4,20,8,0,0,0.635,0.607,0.714,0.286,10.8,8.9,9.8,29.6,3.2,3.1,0,22.1,143,95,14.4,2023,28.9166666666667,0,0,43.5,43.7,46.5,"1.50432276657061","1.51123919308357","1.60806916426513",0.138328530259366,15.76,32.3375,22.6213420620803,4,64,31,1,0,49.2347566666667
"202210240HOU",2022-10-24,0,"A","UTA",108,98.9,0.532,16.7,37.5,0.097,109.2,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",114,98.9,0.483,12.6,35.4,0.3,115.2,"Jordan Clarkson","clarkjo01",1,"28:11",7,14,0.5,2,6,0.333,1,1,1,2,2,4,4,0,1,3,3,17,1,0,0,0.589,0.571,0.429,0.071,7.1,7.1,7.1,21.2,0,3.1,17.2,24.7,115,122,-0.4,2023,28.1833333333333,0,0,29.5,27.8,29,"1.04671791839148","0.986398580721467","1.02897693672383",0.106445890005914,14.44,33.7222222222222,23.5169067012471,4,64,31,1,0,51.9042511111111
"202210230NOP",2022-10-23,1,"A","UTA",122,97.4,0.505,12.7,32.6,0.235,113.5,"Udoka Azubuike, Johnny Juzang, Micah Potter","NOP",121,97.4,0.51,13.2,32.6,0.167,112.6,"Jordan Clarkson","clarkjo01",1,"36:44",7,19,0.368,3,10,0.3,1,2,0.5,0,1,1,6,0,1,3,0,18,4,0,0,0.453,0.447,0.526,0.105,0,3.4,1.6,26.3,0,1.9,13.1,26.1,96,121,-4.2,2023,36.7333333333333,0,0,30.25,28.2,29.75,"0.823502722323049","0.767695099818512","0.80989110707804",0,19.88,32.2166666666667,22.5164571948998,4,64,31,1,0,52.993795
"202210210MIN",2022-10-21,1,"A","UTA",132,101.3,0.532,9.8,32.8,0.126,118.1,"Udoka Azubuike, Micah Potter","MIN",126,101.3,0.509,14.6,37.5,0.159,112.7,"Jordan Clarkson","clarkjo01",1,"34:53",10,17,0.588,7,12,0.583,2,2,1,2,3,5,6,0,1,2,1,29,8,0,0,0.811,0.794,0.706,0.118,5.2,8.1,6.7,27,0,2.1,10.1,22.7,149,119,12.5,2023,34.8833333333333,0,0,48.75,45,48.75,"1.39751552795031","1.29001433349259","1.39751552795031",0.0286669851887243,17.88,29.55,NA,4,64,31,1,0,NA
"202210190UTA",2022-10-19,0,"H","UTA",123,100.6,0.602,16.4,30.6,0.277,122.2,"Udoka Azubuike, Johnny Juzang","DEN",102,100.6,0.512,18.8,23.8,0.205,101.4,"Jordan Clarkson","clarkjo01",1,"29:33",3,9,0.333,1,4,0.25,3,4,0.75,1,4,5,5,0,0,6,0,10,-4,0,0,0.465,0.389,0.444,0.444,4.5,15.5,10.4,21.9,0,0,35.8,23.5,81,106,-10.3,2023,29.55,0,0,21.25,17.5,18.25,"0.71912013536379","0.592216582064298","0.617597292724196",0,10.76,NA,NA,4,64,31,1,0,NA
"202211020DAL",2022-11-02,0,"A","UTA",100,91.9,0.524,15.1,28.6,0.143,108.8,"Leandro Bolmaro, Simone Fontecchio, Johnny Juzang, Micah Potter","DAL",103,91.9,0.565,10.8,20,0.095,112,"Jarred Vanderbilt","vandeja01",1,"33:00",6,10,0.6,1,1,1,2,2,1,3,3,6,3,1,1,2,0,15,-4,0,0,0.689,0.65,0.1,0.2,10.4,12.5,11.3,14.4,1.6,3.2,15.5,17.6,128,111,6.4,2023,33,0,0,30.5,30.7,31.5,"0.924242424242424","0.93030303030303","0.954545454545455",0,10.88,24.4270833333333,17.0016071758196,0,0,0,61,39,54.141689125
"202210310UTA",2022-10-31,0,"H","UTA",121,103.2,0.579,13.2,24.4,0.202,117.2,"Leandro Bolmaro, Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","MEM",105,103.2,0.446,12.7,32.7,0.25,101.7,"Jarred Vanderbilt","vandeja01",1,"22:19",3,5,0.6,1,2,0.5,0,0,0,2,5,7,5,1,1,2,4,7,-4,0,0,0.7,0.7,0.4,0,9.6,19.6,15.1,30.3,2.1,3.3,28.6,13.2,131,97,5.7,2023,22.3166666666667,0,0,26.75,26.9,27.75,"1.19865571321882","1.20537714712472","1.24346527259149",0.179238237490665,5,24.7285714285714,17.2457251713982,0,0,0,61,39,42.1350387301587
"202210290UTA",2022-10-29,0,"H","UTA",124,102.4,0.626,16.6,25,0.172,121.1,"Mike Conley, Simone Fontecchio, Rudy Gay, Walker Kessler","MEM",123,102.4,0.636,17.5,29.4,0.125,120.1,"Jarred Vanderbilt","vandeja01",1,"22:43",2,4,0.5,1,2,0.5,2,2,1,0,7,7,7,2,0,4,3,7,-4,0,0,0.717,0.625,0.5,0.5,0,43.5,20,36.3,4.1,0,45,16.3,110,111,3.9,2023,22.7166666666667,0,0,28.75,27.9,28.75,"1.26559060895084","1.22817314746882","1.26559060895084",0.132061628760088,4.88,25.0638888888889,17.5136244739513,0,0,0,61,39,NA
"202210280DEN",2022-10-28,0,"A","UTA",101,95.6,0.473,8.3,16.3,0.165,105.7,"Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","DEN",117,95.6,0.559,10.7,36.2,0.259,122.4,"Jarred Vanderbilt","vandeja01",1,"28:19",3,7,0.429,0,0,0,1,2,0.5,0,7,7,2,0,1,1,2,7,-16,0,0,0.444,0.429,0,0.286,0,25.2,12.4,10.3,0,3.5,11.3,13.9,86,121,-7.4,2023,28.3166666666667,0,0,20.25,20.4,20.75,"0.715126545026486","0.720423778693349","0.732783990582696",0.0706297822248381,7.88,24.4133333333333,17.0914089011237,0,0,0,61,39,NA
"202210260UTA",2022-10-26,0,"H","UTA",109,105.4,0.494,12.7,23.9,0.222,103.4,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",101,105.4,0.441,15.4,25,0.191,95.8,"Jarred Vanderbilt","vandeja01",1,"19:05",3,7,0.429,0,1,0,0,0,0,2,6,8,2,0,0,1,6,6,7,0,0,0.429,0.429,0.143,0,10.9,26.9,19.7,16.5,0,0,12.5,17,96,96,-8.4,2023,19.0833333333333,0,0,18.5,17.6,18,"0.96943231441048","0.922270742358079","0.943231441048035",0.314410480349345,7,25.7458333333333,18.0102142251764,0,0,0,61,39,50.9278145833333
"202210240HOU",2022-10-24,0,"A","UTA",108,98.9,0.532,16.7,37.5,0.097,109.2,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",114,98.9,0.483,12.6,35.4,0.3,115.2,"Jarred Vanderbilt","vandeja01",1,"32:01",6,10,0.6,0,1,0,1,2,0.5,4,7,11,2,1,1,2,4,13,-9,0,0,0.597,0.6,0.1,0.2,12.5,21.9,17.2,8.6,1.5,2.7,15.5,16.1,118,112,-1.8,2023,32.0166666666667,1,0,34.25,33.2,35.25,"1.06975533576262","1.03695991671005","1.10098906819365",0.124934929724102,10.88,23.6555555555556,16.496703251056,0,0,0,61,39,49.8042133333333
"202210230NOP",2022-10-23,1,"A","UTA",122,97.4,0.505,12.7,32.6,0.235,113.5,"Udoka Azubuike, Johnny Juzang, Micah Potter","NOP",121,97.4,0.51,13.2,32.6,0.167,112.6,"Jarred Vanderbilt","vandeja01",1,"28:00",5,7,0.714,2,3,0.667,3,3,1,0,4,4,1,4,1,1,5,15,-4,0,0,0.901,0.857,0.429,0.429,0,17.6,8.5,5.6,7,2.5,10.7,14,159,101,10,2023,28,0,0,32,35.3,36.5,"1.14285714285714","1.26071428571429","1.30357142857143",0.178571428571429,8.32,21.4833333333333,15.01485428051,0,0,0,61,39,47.1788608333333
"202210210MIN",2022-10-21,1,"A","UTA",132,101.3,0.532,9.8,32.8,0.126,118.1,"Udoka Azubuike, Micah Potter","MIN",126,101.3,0.509,14.6,37.5,0.159,112.7,"Jarred Vanderbilt","vandeja01",1,"24:52",2,5,0.4,0,0,0,0,2,0,4,10,14,4,4,0,3,5,4,12,0,0,0.34,0.4,0,0.4,14.7,38.1,26.2,19.1,7.6,0,33.8,14.2,85,89,-2.9,2023,24.8666666666667,0,0,34,35.8,36.5,"1.36729222520107","1.43967828418231","1.46782841823056",0.201072386058981,5.88,18.1,NA,0,0,0,61,39,NA
"202210190UTA",2022-10-19,0,"H","UTA",123,100.6,0.602,16.4,30.6,0.277,122.2,"Udoka Azubuike, Johnny Juzang","DEN",102,100.6,0.512,18.8,23.8,0.205,101.4,"Jarred Vanderbilt","vandeja01",1,"18:06",3,4,0.75,0,0,0,1,2,0.5,5,7,12,1,1,0,2,6,7,10,0,0,0.717,0.75,0,0.5,36.8,44.2,40.8,7.8,2.6,0,29.1,15.8,127,94,-1.8,2023,18.1,0,0,24.5,23.9,24.5,"1.35359116022099","1.32044198895028","1.35359116022099",0.331491712707182,4.88,NA,NA,0,0,0,61,39,NA
"202211020DAL",2022-11-02,0,"A","UTA",100,91.9,0.524,15.1,28.6,0.143,108.8,"Leandro Bolmaro, Simone Fontecchio, Johnny Juzang, Micah Potter","DAL",103,91.9,0.565,10.8,20,0.095,112,"Mike Conley","conlemi01",1,"32:47",3,8,0.375,1,4,0.25,4,4,1,0,1,1,8,1,0,3,1,11,4,0,0,0.564,0.438,0.5,0.5,0,4.2,1.9,33.8,1.6,0,23.5,17.6,112,115,-0.7,2023,32.7833333333333,0,0,25.25,24.2,24.75,"0.770208439247585","0.738179969496696","0.754956786985257",0.0305033045246568,9.76,30.4785714285714,21.2135313757093,100,0,0,0,0,51.6462589285714
"202210310UTA",2022-10-31,0,"H","UTA",121,103.2,0.579,13.2,24.4,0.202,117.2,"Leandro Bolmaro, Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","MEM",105,103.2,0.446,12.7,32.7,0.25,101.7,"Mike Conley","conlemi01",1,"30:16",5,9,0.556,5,7,0.714,0,0,0,0,2,2,5,1,0,0,2,15,15,0,0,0.833,0.833,0.778,0,0,5.8,3.2,23.3,1.5,0,0,12.6,176,107,7.1,2023,30.2666666666667,0,0,29.5,27.9,30.5,"0.974669603524229","0.921806167400881","1.00770925110132",0.066079295154185,9,30.5138888888889,21.2804101202687,100,0,0,0,0,52.2983174603175
"202210280DEN",2022-10-28,0,"A","UTA",101,95.6,0.473,8.3,16.3,0.165,105.7,"Simone Fontecchio, Rudy Gay, Johnny Juzang, Walker Kessler","DEN",117,95.6,0.559,10.7,36.2,0.259,122.4,"Mike Conley","conlemi01",1,"23:28",4,7,0.571,4,5,0.8,2,2,1,1,1,2,5,0,0,0,2,14,-4,0,0,0.888,0.857,0.714,0.286,4.2,4.4,4.3,34.3,0,0,0,14.9,182,132,10,2023,23.4666666666667,0,0,26,23.9,26,"1.10795454545455","1.01846590909091","1.10795454545455",0.0852272727272727,7.88,31.9233333333333,22.3490473847709,100,0,0,0,0,NA
"202210260UTA",2022-10-26,0,"H","UTA",109,105.4,0.494,12.7,23.9,0.222,103.4,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",101,105.4,0.441,15.4,25,0.191,95.8,"Mike Conley","conlemi01",1,"27:46",4,11,0.364,3,8,0.375,2,4,0.5,0,3,3,5,1,0,3,5,13,6,0,0,0.509,0.5,0.727,0.364,0,9.3,5.1,27.8,1.6,0,19,23,94,100,-5.3,2023,27.7666666666667,0,0,26.25,24.1,25.75,"0.945378151260504","0.867947178871549","0.927370948379352",0.180072028811525,12.76,32.9625,23.0585539303076,100,0,0,0,0,52.5609166666667
"202210240HOU",2022-10-24,0,"A","UTA",108,98.9,0.532,16.7,37.5,0.097,109.2,"Udoka Azubuike, Johnny Juzang, Micah Potter","HOU",114,98.9,0.483,12.6,35.4,0.3,115.2,"Mike Conley","conlemi01",1,"27:18",3,6,0.5,0,3,0,1,3,0.333,0,2,2,7,3,2,2,0,7,1,0,0,0.478,0.5,0.5,0.5,0,7.3,3.7,31.8,5.3,6.4,21.5,13.7,107,109,5.9,2023,27.3,0,0,29,32.9,33,"1.06227106227106","1.20512820512821","1.20879120879121",0,7.32,34.85,24.3033864475985,100,0,0,0,0,53.5715555555556
